prob,persist,stop,tp,vol_thr,atr_max,ret_pct,win_rate_pct,trades,sharpe,max_dd_pct
0.55,3,2.0,4.0,1.0,0.9,4.734369210116807,51.21951219512195,42,3.3508024214741825,3.497334313260614
0.55,3,2.0,4.0,1.05,0.7,4.48464893273266,53.65853658536586,42,3.3326942372800694,3.0255667909376727
0.55,3,2.0,4.0,1.05,0.8,4.827720012038661,53.65853658536586,42,3.454573788015459,3.281337839656573
0.55,3,2.0,4.0,1.05,0.9,4.593614025119375,51.21951219512195,42,3.260291520772628,3.497334313260614
0.55,3,2.0,4.0,1.1,0.7,3.3932554144130433,51.28205128205128,40,2.6023784199997566,3.5534743120897883
0.55,3,2.0,4.0,1.1,0.8,3.7327429476562424,51.28205128205128,40,2.7509591370895605,3.5534743120896772
0.55,3,2.0,4.0,1.1,0.9,3.5010823128469815,48.717948717948715,40,2.5617582691730525,3.5534743120897105
0.55,3,2.0,4.0,1.2,0.7,3.6508318961264496,54.054054054054056,38,2.788929232290017,3.5534743120896994
0.55,3,2.0,4.0,1.2,0.8,3.7327429476562424,51.28205128205128,40,2.7509591370895605,3.5534743120896772
0.55,3,2.0,4.0,1.2,0.9,3.5010823128469815,48.717948717948715,40,2.5617582691730525,3.5534743120897105
0.55,3,2.5,2.5,1.0,0.7,1.3010656212327554,53.191489361702125,48,1.1243661700684024,3.7513927192285745
0.55,3,2.5,2.5,1.0,0.8,2.278259790764814,55.319148936170215,48,1.828144413578656,3.0255667909376283
0.55,3,2.5,2.5,1.0,0.9,2.507820009355166,55.319148936170215,48,1.9868120879292788,3.025566790937695
0.55,3,2.5,2.5,1.05,0.7,1.3010656212327554,53.191489361702125,48,1.1243661700684024,3.7513927192285745
0.55,3,2.5,2.5,1.05,0.8,2.737257481173394,57.446808510638306,48,2.182972230555466,3.0255667909375727
0.55,3,2.5,2.5,1.05,0.9,2.507820009355166,55.319148936170215,48,1.9868120879292788,3.025566790937695
0.55,3,2.5,2.5,1.1,0.7,0.2162484986603097,48.837209302325576,44,0.2836473184343641,3.553474312089644
0.55,3,2.5,2.5,1.1,0.8,1.6370604066585193,53.48837209302325,44,1.4046695837672776,3.553474312089666
0.55,3,2.5,2.5,1.1,0.9,1.410079944512166,51.162790697674424,44,1.2111950283942787,3.553474312089666
0.55,3,2.5,2.5,1.2,0.7,1.7394628483051289,53.84615384615385,40,1.5405295446327099,3.5534743120896883
0.55,3,2.5,2.5,1.2,0.8,2.9254589749030835,56.09756097560976,42,2.4470026669012372,3.5534743120897105
0.55,3,2.5,2.5,1.2,0.9,2.6956012030306287,53.65853658536586,42,2.233631250704608,3.553474312089566
0.55,3,2.5,3.0,1.0,0.7,1.4031792524975328,51.162790697674424,44,1.1426299380463631,3.5453581376041488
0.55,3,2.5,3.0,1.0,0.8,1.2816074726395899,48.837209302325576,44,1.0206403995849396,3.713446342836302
0.55,3,2.5,3.0,1.0,0.9,1.5089307376048744,48.837209302325576,44,1.1731124191611142,3.497334313260614
0.55,3,2.5,3.0,1.05,0.7,1.4031792524975328,51.162790697674424,44,1.1426299380463631,3.5453581376041488
0.55,3,2.5,3.0,1.05,0.8,1.7361324519058696,51.162790697674424,44,1.3426827132640544,3.281337839656573
0.55,3,2.5,3.0,1.05,0.9,1.5089307376048744,48.837209302325576,44,1.1731124191611142,3.497334313260614
0.55,3,2.5,3.0,1.1,0.7,1.2979623920557737,51.162790697674424,44,1.0759398996250438,3.5534743120896772
0.55,3,2.5,3.0,1.1,0.8,1.6305701161982267,51.162790697674424,44,1.280110755850678,3.5534743120896106
0.55,3,2.5,3.0,1.1,0.9,1.4036041484608797,48.837209302325576,44,1.1093617710022363,3.5534743120896772
0.55,3,2.5,3.0,1.2,0.7,2.83761800895328,56.41025641025641,40,2.227090785329631,3.553474312089766
0.55,3,2.5,3.0,1.2,0.8,2.9188864105073042,53.65853658536586,42,2.2087519860248843,3.553474312089744
0.55,3,2.5,3.0,1.2,0.9,2.689043316781903,51.21951219512195,42,2.0238056472160384,3.5534743120896772
0.55,3,2.5,4.0,1.0,0.7,4.625257479697953,53.65853658536586,42,3.427389800561743,3.0255667909376727
0.55,3,2.5,4.0,1.0,0.8,4.4998227658786805,51.21951219512195,42,3.2113164864992227,3.713446342836302
0.55,3,2.5,4.0,1.0,0.9,4.734369210116807,51.21951219512195,42,3.3508024214741825,3.497334313260614
0.55,3,2.5,4.0,1.05,0.7,4.48464893273266,53.65853658536586,42,3.3326942372800694,3.0255667909376727
0.55,3,2.5,4.0,1.05,0.8,4.827720012038661,53.65853658536586,42,3.454573788015459,3.281337839656573
0.55,3,2.5,4.0,1.05,0.9,4.593614025119375,51.21951219512195,42,3.260291520772628,3.497334313260614
0.55,3,2.5,4.0,1.1,0.7,3.3932554144130433,51.28205128205128,40,2.6023784199997566,3.5534743120897883
0.55,3,2.5,4.0,1.1,0.8,3.7327429476562424,51.28205128205128,40,2.7509591370895605,3.5534743120896772
0.55,3,2.5,4.0,1.1,0.9,3.5010823128469815,48.717948717948715,40,2.5617582691730525,3.5534743120897105
0.55,3,2.5,4.0,1.2,0.7,3.6508318961264496,54.054054054054056,38,2.788929232290017,3.5534743120896994
0.55,3,2.5,4.0,1.2,0.8,3.7327429476562424,51.28205128205128,40,2.7509591370895605,3.5534743120896772
0.55,3,2.5,4.0,1.2,0.9,3.5010823128469815,48.717948717948715,40,2.5617582691730525,3.5534743120897105
0.55,3,3.0,2.5,1.0,0.7,0.2763307661613812,55.81395348837209,44,0.32681734983046445,4.091900257845671
0.55,3,3.0,2.5,1.0,0.8,0.8915239712758982,55.55555555555556,46,0.7835837025211227,4.091900257845749
0.55,3,3.0,2.5,1.0,0.9,1.117971706543841,55.55555555555556,46,0.947391754501279,4.091900257845682
0.55,3,3.0,2.5,1.05,0.7,0.2763307661613812,55.81395348837209,44,0.32681734983046445,4.091900257845671
0.55,3,3.0,2.5,1.05,0.8,1.3442983592965474,57.77777777777777,46,1.1265288926638115,4.091900257845705
0.55,3,3.0,2.5,1.05,0.9,1.117971706543841,55.55555555555556,46,0.947391754501279,4.091900257845682
0.55,3,3.0,2.5,1.1,0.7,-0.7975126325903359,51.28205128205128,40,-0.5381427436373891,4.614002893745006
0.55,3,3.0,2.5,1.1,0.8,0.259018264155908,53.65853658536586,42,0.3148706239023686,4.614002893744884
0.55,3,3.0,2.5,1.1,0.9,0.035115307804312046,51.21951219512195,42,0.14010589872082843,4.61400289374504
0.55,3,3.0,2.5,1.2,0.7,0.5927841931954392,54.054054054054056,38,0.5912541324897648,4.614002893744984
0.55,3,3.0,2.5,1.2,0.8,1.6641220931841394,56.41025641025641,40,1.4275859971576321,4.614002893744839
0.55,3,3.0,2.5,1.2,0.9,1.437081195660439,53.84615384615385,40,1.2334723885651184,4.614002893744895
0.55,3,3.0,3.0,1.0,0.7,0.3774114428714892,53.84615384615385,40,0.3943189180672493,4.091900257845726
0.55,3,3.0,3.0,1.0,0.8,-0.09161527503962485,48.78048780487805,42,0.06167140819921315,4.091900257845749
0.55,3,3.0,3.0,1.0,0.9,0.13262583625204272,48.78048780487805,42,0.21809484423791436,4.091900257845715
0.55,3,3.0,3.0,1.05,0.7,0.3774114428714892,53.84615384615385,40,0.3943189180672493,4.091900257845726
0.55,3,3.0,3.0,1.05,0.8,0.3567470449193699,51.21951219512195,42,0.3744684778730227,4.091900257845705
0.55,3,3.0,3.0,1.05,0.9,0.13262583625204272,48.78048780487805,42,0.21809484423791436,4.091900257845715
0.55,3,3.0,3.0,1.1,0.7,0.27325892843186317,53.84615384615385,40,0.3196849645161584,4.614002893745028
0.55,3,3.0,3.0,1.1,0.8,0.25261597204722097,51.21951219512195,42,0.30223729751877326,4.614002893744895
0.55,3,3.0,3.0,1.1,0.9,0.028727313583032377,48.78048780487805,42,0.14508071016925897,4.614002893744907
0.55,3,3.0,3.0,1.2,0.7,1.678562336632572,56.75675675675676,38,1.3575660351097034,4.614002893744962
0.55,3,3.0,3.0,1.2,0.8,1.6576300746316663,53.84615384615385,40,1.3003576226335605,4.614002893744818
0.55,3,3.0,3.0,1.2,0.9,1.4306036753763074,51.28205128205128,40,1.1291552023022922,4.614002893744895
0.55,3,3.0,4.0,1.0,0.7,3.7037618090112634,56.75675675675676,38,2.7512062115625335,4.091900257845571
0.55,3,3.0,4.0,1.0,0.8,3.2191922795008265,51.28205128205128,40,2.322014934754707,4.091900257845749
0.55,3,3.0,4.0,1.0,0.9,3.450864390376296,51.28205128205128,40,2.4650221981670053,4.0919002578457375
0.55,3,3.0,4.0,1.05,0.7,3.564391683536283,56.75675675675676,38,2.65676300243349,4.091900257845571
0.55,3,3.0,4.0,1.05,0.8,3.543071191478586,53.84615384615385,40,2.5556526721217807,4.091900257845826
0.55,3,3.0,4.0,1.05,0.9,3.3118341401802587,51.28205128205128,40,2.3745901380721683,4.0919002578457375
0.55,3,3.0,4.0,1.1,0.7,2.482610704543653,54.285714285714285,36,1.9234596555656176,4.614002893744851
0.55,3,3.0,4.0,1.1,0.8,2.461512915506292,51.35135135135135,38,1.8465049978986574,4.614002893744884
0.55,3,3.0,4.0,1.1,0.9,2.2326912488747075,48.64864864864865,38,1.6708265420802648,4.614002893744972
0.55,3,3.0,4.0,1.2,0.7,2.482610704543653,54.285714285714285,36,1.9234596555656176,4.614002893744851
0.55,3,3.0,4.0,1.2,0.8,2.461512915506292,51.35135135135135,38,1.8465049978986574,4.614002893744884
0.55,3,3.0,4.0,1.2,0.9,2.2326912488747075,48.64864864864865,38,1.6708265420802648,4.614002893744972
0.6,1,2.0,2.5,1.0,0.7,2.058575735458623,55.10204081632652,50,1.7691709917140706,3.7513927192285745
0.6,1,2.0,2.5,1.0,0.8,4.165716186330193,58.82352941176471,52,3.322650177256442,2.9298336529041458
0.6,1,2.0,2.5,1.0,0.9,4.049039245730057,59.61538461538461,53,3.178214802732205,2.711962830201131
0.6,1,2.0,2.5,1.05,0.7,2.058575735458623,55.10204081632652,50,1.7691709917140706,3.7513927192285745
0.6,1,2.0,2.5,1.05,0.8,4.633184280205427,60.78431372549019,52,3.70237332405088,2.5683077474143445
0.6,1,2.0,2.5,1.05,0.9,4.049039245730057,59.61538461538461,53,3.178214802732205,2.711962830201131
0.6,1,2.0,2.5,1.1,0.7,0.9656465566369343,51.11111111111111,46,0.9230161661226083,3.5258360450186155
0.6,1,2.0,2.5,1.1,0.8,3.5126840248492774,57.446808510638306,48,2.9644926825616724,3.0987044863962643
0.6,1,2.0,2.5,1.1,0.9,2.93479450734766,56.25,49,2.4353447129700223,3.0987044863963087
0.6,1,2.0,2.5,1.2,0.7,1.9383869033574141,56.41025641025641,40,1.7031124049426865,3.553474312089644
0.6,1,2.0,2.5,1.2,0.8,3.1267019252214867,58.536585365853654,42,2.60546950641418,3.5534743120896772
0.6,1,2.0,2.5,1.2,0.9,2.55096726450299,57.14285714285714,43,2.0980482730489647,3.5534743120897105
0.6,1,2.0,3.0,1.0,0.7,2.5617227619620486,51.11111111111111,46,2.027629379148848,3.5453581376041488
0.6,1,2.0,3.0,1.0,0.8,3.2957835008739833,51.11111111111111,46,2.4494439459917694,3.713446342836302
0.6,1,2.0,3.0,1.0,0.9,3.1800809795739404,52.17391304347826,47,2.3358237848785,3.497334313260614
0.6,1,2.0,3.0,1.05,0.7,2.5617227619620486,51.11111111111111,46,2.027629379148848,3.5453581376041488
0.6,1,2.0,3.0,1.05,0.8,3.7593475676934274,53.333333333333336,46,2.787494004982651,3.281337839656573
0.6,1,2.0,3.0,1.05,0.9,3.1800809795739404,52.17391304347826,47,2.3358237848785,3.497334313260614
0.6,1,2.0,3.0,1.1,0.7,2.455303786244989,51.11111111111111,46,1.9701719292956976,3.5258360450186155
0.6,1,2.0,3.0,1.1,0.8,3.651685925592685,53.333333333333336,46,2.740041015873299,3.417015685004343
0.6,1,2.0,3.0,1.1,0.9,3.0730203897498587,52.17391304347826,47,2.283952341518209,3.497334313260614
0.6,1,2.0,3.0,1.2,0.7,3.14714385666357,56.41025641025641,40,2.450615019071268,3.5534743120896994
0.6,1,2.0,3.0,1.2,0.8,3.228656863949908,53.65853658536586,42,2.4239451808292305,3.5534743120897105
0.6,1,2.0,3.0,1.2,0.9,2.6523530102782633,52.38095238095239,43,1.978778139884412,3.5534743120895773
0.6,1,2.0,4.0,1.0,0.7,5.609197861059734,53.65853658536586,42,4.091073000268888,3.0255667909375505
0.6,1,2.0,4.0,1.0,0.8,5.4825835058885275,51.21951219512195,42,3.849585395838486,3.713446342836302
0.6,1,2.0,4.0,1.0,0.9,5.364431530548952,52.38095238095239,43,3.719365958758488,3.497334313260614
0.6,1,2.0,4.0,1.05,0.7,5.467266971567875,53.65853658536586,42,3.997649737497965,3.0255667909375505
0.6,1,2.0,4.0,1.05,0.8,5.81356443708998,53.65853658536586,42,4.096178974130939,3.281337839656573
0.6,1,2.0,4.0,1.05,0.9,5.2228295887596365,52.38095238095239,43,3.6304698171442626,3.497334313260614
0.6,1,2.0,4.0,1.1,0.7,4.365609524819258,51.28205128205128,40,3.2820672043430874,3.553474312089666
0.6,1,2.0,4.0,1.1,0.8,4.708289743088523,51.28205128205128,40,3.405758240982947,3.5534743120897327
0.6,1,2.0,4.0,1.1,0.9,4.123725410629531,50.0,41,2.9468243316579534,3.5534743120896883
0.6,1,2.0,4.0,1.2,0.7,3.962805395996316,54.054054054054056,38,3.0089127766368113,3.553474312089633
0.6,1,2.0,4.0,1.2,0.8,4.044962987538869,51.28205128205128,40,2.9629898193412187,3.553474312089655
0.6,1,2.0,4.0,1.2,0.9,3.464101868674563,50.0,41,2.5116503549624953,3.553474312089655
0.6,1,2.5,2.5,1.0,0.7,2.058575735458623,55.10204081632652,50,1.7691709917140706,3.7513927192285745
0.6,1,2.5,2.5,1.0,0.8,4.165716186330193,58.82352941176471,52,3.322650177256442,2.9298336529041458
0.6,1,2.5,2.5,1.0,0.9,4.049039245730057,59.61538461538461,53,3.178214802732205,2.711962830201131
0.6,1,2.5,2.5,1.05,0.7,2.058575735458623,55.10204081632652,50,1.7691709917140706,3.7513927192285745
0.6,1,2.5,2.5,1.05,0.8,4.633184280205427,60.78431372549019,52,3.70237332405088,2.5683077474143445
0.6,1,2.5,2.5,1.05,0.9,4.049039245730057,59.61538461538461,53,3.178214802732205,2.711962830201131
0.6,1,2.5,2.5,1.1,0.7,0.9656465566369343,51.11111111111111,46,0.9230161661226083,3.5258360450186155
0.6,1,2.5,2.5,1.1,0.8,3.5126840248492774,57.446808510638306,48,2.9644926825616724,3.0987044863962643
0.6,1,2.5,2.5,1.1,0.9,2.93479450734766,56.25,49,2.4353447129700223,3.0987044863963087
0.6,1,2.5,2.5,1.2,0.7,1.9383869033574141,56.41025641025641,40,1.7031124049426865,3.553474312089644
0.6,1,2.5,2.5,1.2,0.8,3.1267019252214867,58.536585365853654,42,2.60546950641418,3.5534743120896772
0.6,1,2.5,2.5,1.2,0.9,2.55096726450299,57.14285714285714,43,2.0980482730489647,3.5534743120897105
0.6,1,2.5,3.0,1.0,0.7,2.5617227619620486,51.11111111111111,46,2.027629379148848,3.5453581376041488
0.6,1,2.5,3.0,1.0,0.8,3.2957835008739833,51.11111111111111,46,2.4494439459917694,3.713446342836302
0.6,1,2.5,3.0,1.0,0.9,3.1800809795739404,52.17391304347826,47,2.3358237848785,3.497334313260614
0.6,1,2.5,3.0,1.05,0.7,2.5617227619620486,51.11111111111111,46,2.027629379148848,3.5453581376041488
0.6,1,2.5,3.0,1.05,0.8,3.7593475676934274,53.333333333333336,46,2.787494004982651,3.281337839656573
0.6,1,2.5,3.0,1.05,0.9,3.1800809795739404,52.17391304347826,47,2.3358237848785,3.497334313260614
0.6,1,2.5,3.0,1.1,0.7,2.455303786244989,51.11111111111111,46,1.9701719292956976,3.5258360450186155
0.6,1,2.5,3.0,1.1,0.8,3.651685925592685,53.333333333333336,46,2.740041015873299,3.417015685004343
0.6,1,2.5,3.0,1.1,0.9,3.0730203897498587,52.17391304347826,47,2.283952341518209,3.497334313260614
0.6,1,2.5,3.0,1.2,0.7,3.14714385666357,56.41025641025641,40,2.450615019071268,3.5534743120896994
0.6,1,2.5,3.0,1.2,0.8,3.228656863949908,53.65853658536586,42,2.4239451808292305,3.5534743120897105
0.6,1,2.5,3.0,1.2,0.9,2.6523530102782633,52.38095238095239,43,1.978778139884412,3.5534743120895773
0.6,1,2.5,4.0,1.0,0.7,5.609197861059734,53.65853658536586,42,4.091073000268888,3.0255667909375505
0.6,1,2.5,4.0,1.0,0.8,5.4825835058885275,51.21951219512195,42,3.849585395838486,3.713446342836302
0.6,1,2.5,4.0,1.0,0.9,5.364431530548952,52.38095238095239,43,3.719365958758488,3.497334313260614
0.6,1,2.5,4.0,1.05,0.7,5.467266971567875,53.65853658536586,42,3.997649737497965,3.0255667909375505
0.6,1,2.5,4.0,1.05,0.8,5.81356443708998,53.65853658536586,42,4.096178974130939,3.281337839656573
0.6,1,2.5,4.0,1.05,0.9,5.2228295887596365,52.38095238095239,43,3.6304698171442626,3.497334313260614
0.6,1,2.5,4.0,1.1,0.7,4.365609524819258,51.28205128205128,40,3.2820672043430874,3.553474312089666
0.6,1,2.5,4.0,1.1,0.8,4.708289743088523,51.28205128205128,40,3.405758240982947,3.5534743120897327
0.6,1,2.5,4.0,1.1,0.9,4.123725410629531,50.0,41,2.9468243316579534,3.5534743120896883
0.6,1,2.5,4.0,1.2,0.7,3.962805395996316,54.054054054054056,38,3.0089127766368113,3.553474312089633
0.6,1,2.5,4.0,1.2,0.8,4.044962987538869,51.28205128205128,40,2.9629898193412187,3.553474312089655
0.6,1,2.5,4.0,1.2,0.9,3.464101868674563,50.0,41,2.5116503549624953,3.553474312089655
0.6,1,3.0,2.5,1.0,0.7,1.0261781079144328,57.77777777777777,46,0.9315499426269132,3.956203429745153
0.6,1,3.0,2.5,1.0,0.8,2.753389362488945,59.183673469387756,50,2.2232733233772635,3.6095042490125295
0.6,1,3.0,2.5,1.0,0.9,2.638294381663542,60.0,51,2.1013765930348076,3.609504249012452
0.6,1,3.0,2.5,1.05,0.7,1.0261781079144328,57.77777777777777,46,0.9315499426269132,3.956203429745153
0.6,1,3.0,2.5,1.05,0.8,3.214519308339603,61.224489795918366,50,2.589338426171244,3.6095042490124962
0.6,1,3.0,2.5,1.05,0.9,2.638294381663542,60.0,51,2.1013765930348076,3.609504249012452
0.6,1,3.0,2.5,1.1,0.7,-0.055695287665635806,53.65853658536586,42,0.05691737433151044,4.479044769380803
0.6,1,3.0,2.5,1.1,0.8,2.1092113122474387,57.77777777777777,46,1.8118107167520718,4.134232942861371
0.6,1,3.0,2.5,1.1,0.9,1.5391570873613203,56.52173913043478,47,1.3228629179019773,4.134232942861393
0.6,1,3.0,2.5,1.2,0.7,0.7894662276832332,56.75675675675676,38,0.7513575150345206,4.61400289374504
0.6,1,3.0,2.5,1.2,0.8,1.8628988397278334,58.97435897435898,40,1.5835704967237048,4.614002893745017
0.6,1,3.0,2.5,1.2,0.9,1.2942197255078947,57.49999999999999,41,1.1120610377701272,4.614002893744951
0.6,1,3.0,3.0,1.0,0.7,1.5242354318354634,53.65853658536586,42,1.24883269259181,3.9562034297451087
0.6,1,3.0,3.0,1.0,0.8,1.8952516256164564,51.162790697674424,44,1.45684398014707,3.9562034297451754
0.6,1,3.0,3.0,1.0,0.9,1.7811178524649973,52.27272727272727,45,1.359952137909487,3.9562034297450976
0.6,1,3.0,3.0,1.05,0.7,1.5242354318354634,53.65853658536586,42,1.24883269259181,3.9562034297451087
0.6,1,3.0,3.0,1.05,0.8,2.3525304770105393,53.48837209302325,44,1.7847600743505874,3.956203429745131
0.6,1,3.0,3.0,1.05,0.9,1.7811178524649973,52.27272727272727,45,1.359952137909487,3.9562034297450976
0.6,1,3.0,3.0,1.1,0.7,1.4188929624016522,53.65853658536586,42,1.1823931502309546,4.479044769380803
0.6,1,3.0,3.0,1.1,0.8,2.246328561109423,53.48837209302325,44,1.7265524514593864,4.47904476938088
0.6,1,3.0,3.0,1.1,0.9,1.6755088394967865,52.27272727272727,45,1.298178685434,4.479044769380758
0.6,1,3.0,3.0,1.2,0.7,1.9845996001412791,56.75675675675676,38,1.579549395046826,4.614002893744928
0.6,1,3.0,3.0,1.2,0.8,1.9636043351626276,53.84615384615385,40,1.5140792204337479,4.6140028937449955
0.6,1,3.0,3.0,1.2,0.9,1.3943630033681265,52.5,41,1.0946097144964901,4.614002893744895
0.6,1,3.0,4.0,1.0,0.7,4.6790360535002185,56.75675675675676,38,3.4111690397176964,4.091900257845705
0.6,1,3.0,4.0,1.0,0.8,4.189909426219107,51.28205128205128,40,2.9573573678402325,4.091900257845682
0.6,1,3.0,4.0,1.0,0.9,4.073205386556666,52.5,41,2.8421534887323374,4.09190025784566
0.6,1,3.0,4.0,1.05,0.7,4.538355232140567,56.75675675675676,38,3.317972013815066,4.091900257845705
0.6,1,3.0,4.0,1.05,0.8,4.516834233115907,53.84615384615385,40,3.1943037455093477,4.09190025784566
0.6,1,3.0,4.0,1.05,0.9,3.9333387564529643,52.5,41,2.75332383993312,4.09190025784566
0.6,1,3.0,4.0,1.1,0.7,3.4464007251238327,54.285714285714285,36,2.599112049988001,4.614002893744962
0.6,1,3.0,4.0,1.1,0.8,3.4251045235130118,51.35135135135135,38,2.4981262948497767,4.614002893744884
0.6,1,3.0,4.0,1.1,0.9,2.8477039439251284,50.0,39,2.0645165636341827,4.6140028937448285
0.6,1,3.0,4.0,1.2,0.7,2.7910680333697258,54.285714285714285,36,2.141977270788412,4.614002893744884
0.6,1,3.0,4.0,1.2,0.8,2.769906743143169,51.35135135135135,38,2.057129959969046,4.614002893744951
0.6,1,3.0,4.0,1.2,0.9,2.1961639947934986,50.0,39,1.6310574015848192,4.614002893744784
0.6,2,2.0,2.5,1.0,0.7,1.2226500867022816,53.191489361702125,48,1.0647991186833727,3.7513927192285745
0.6,2,2.0,2.5,1.0,0.8,2.1990878258585367,55.319148936170215,48,1.7711431414440773,3.0255667909375505
0.6,2,2.0,2.5,1.0,0.9,1.8382819335317269,56.25,49,1.4807723721514923,3.0255667909376616
0.6,2,2.0,2.5,1.05,0.7,1.2226500867022816,53.191489361702125,48,1.0647991186833727,3.7513927192285745
0.6,2,2.0,2.5,1.05,0.8,2.657730213496756,57.446808510638306,48,2.126005270553831,3.025566790937584
0.6,2,2.0,2.5,1.05,0.9,1.8382819335317269,56.25,49,1.4807723721514923,3.0255667909376616
0.6,2,2.0,2.5,1.1,0.7,0.13867270371197282,48.837209302325576,44,0.22038801454797038,3.553474312089666
0.6,2,2.0,2.5,1.1,0.8,1.5583847839389486,53.48837209302325,44,1.3444324737926283,3.5534743120896772
0.6,2,2.0,2.5,1.1,0.9,0.7477118462640764,52.27272727272727,45,0.6920527155469146,3.5534743120896994
0.6,2,2.0,2.5,1.2,0.7,1.6607079574935124,53.84615384615385,40,1.4779349761497689,3.553474312089655
0.6,2,2.0,2.5,1.2,0.8,2.84578602346075,56.09756097560976,42,2.3872057049642987,3.5534743120895773
0.6,2,2.0,2.5,1.2,0.9,2.0248366192285427,54.761904761904766,43,1.695749122775296,3.5534743120896772
0.6,2,2.0,3.0,1.0,0.7,1.431335223453245,48.837209302325576,44,1.1627959809200452,3.5453581376041488
0.6,2,2.0,3.0,1.0,0.8,1.3097296875381526,46.51162790697674,44,1.0400032143031843,3.713446342836302
0.6,2,2.0,3.0,1.0,0.9,0.9520636046121078,47.72727272727273,45,0.783423195071518,3.497334313260614
0.6,2,2.0,3.0,1.05,0.7,1.431335223453245,48.837209302325576,44,1.1627959809200452,3.5453581376041488
0.6,2,2.0,3.0,1.05,0.8,1.7643808718427856,48.837209302325576,44,1.3620929568123463,3.281337839656573
0.6,2,2.0,3.0,1.05,0.9,0.9520636046121078,47.72727272727273,45,0.783423195071518,3.497334313260614
0.6,2,2.0,3.0,1.1,0.7,1.3260891481200021,48.837209302325576,44,1.096351849824909,3.553474312089655
0.6,2,2.0,3.0,1.1,0.8,1.6587892253176362,48.837209302325576,44,1.299740019603218,3.5534743120896994
0.6,2,2.0,3.0,1.1,0.9,0.8473148258665519,47.72727272727273,45,0.7161353601871692,3.5534743120897105
0.6,2,2.0,3.0,1.2,0.7,2.866172271326217,53.84615384615385,40,2.2475168353742485,3.553474312089555
0.6,2,2.0,3.0,1.2,0.8,2.9474632381562227,51.21951219512195,42,2.2284273339773373,3.5534743120896883
0.6,2,2.0,3.0,1.2,0.9,2.1257022124467895,50.0,43,1.616810721572454,3.553474312089633
0.6,2,2.0,4.0,1.0,0.7,4.654308104466698,51.21951219512195,42,3.4469236064288413,3.0255667909376283
0.6,2,2.0,4.0,1.0,0.8,4.528838561994242,48.78048780487805,42,3.2301217977111394,3.713446342836302
0.6,2,2.0,4.0,1.0,0.9,4.1598076667722195,50.0,43,2.9435201548869165,3.497334313260614
0.6,2,2.0,4.0,1.05,0.7,4.513660515627271,51.21951219512195,42,3.352273175591871,3.0255667909376283
0.6,2,2.0,4.0,1.05,0.8,4.856826853281282,51.21951219512195,42,3.473458409812908,3.281337839656573
0.6,2,2.0,4.0,1.05,0.9,4.019824649659487,50.0,43,2.853338537331909,3.497334313260614
0.6,2,2.0,4.0,1.1,0.7,3.421963957063512,48.717948717948715,40,2.6224520088781005,3.553474312089644
0.6,2,2.0,4.0,1.1,0.8,3.76154575363441,48.717948717948715,40,2.7702862625557136,3.553474312089666
0.6,2,2.0,4.0,1.1,0.9,2.933286449464423,47.5,41,2.154647624714019,3.5534743120897216
0.6,2,2.0,4.0,1.2,0.7,3.679611958387885,51.35135135135135,38,2.808965786620377,3.553474312089644
0.6,2,2.0,4.0,1.2,0.8,3.76154575363441,48.717948717948715,40,2.7702862625557136,3.553474312089666
0.6,2,2.0,4.0,1.2,0.9,2.933286449464423,47.5,41,2.154647624714019,3.5534743120897216
0.6,2,2.5,2.5,1.0,0.7,1.2226500867022816,53.191489361702125,48,1.0647991186833727,3.7513927192285745
0.6,2,2.5,2.5,1.0,0.8,2.1990878258585367,55.319148936170215,48,1.7711431414440773,3.0255667909375505
0.6,2,2.5,2.5,1.0,0.9,1.8382819335317269,56.25,49,1.4807723721514923,3.0255667909376616
0.6,2,2.5,2.5,1.05,0.7,1.2226500867022816,53.191489361702125,48,1.0647991186833727,3.7513927192285745
0.6,2,2.5,2.5,1.05,0.8,2.657730213496756,57.446808510638306,48,2.126005270553831,3.025566790937584
0.6,2,2.5,2.5,1.05,0.9,1.8382819335317269,56.25,49,1.4807723721514923,3.0255667909376616
0.6,2,2.5,2.5,1.1,0.7,0.13867270371197282,48.837209302325576,44,0.22038801454797038,3.553474312089666
0.6,2,2.5,2.5,1.1,0.8,1.5583847839389486,53.48837209302325,44,1.3444324737926283,3.5534743120896772
0.6,2,2.5,2.5,1.1,0.9,0.7477118462640764,52.27272727272727,45,0.6920527155469146,3.5534743120896994
0.6,2,2.5,2.5,1.2,0.7,1.6607079574935124,53.84615384615385,40,1.4779349761497689,3.553474312089655
0.6,2,2.5,2.5,1.2,0.8,2.84578602346075,56.09756097560976,42,2.3872057049642987,3.5534743120895773
0.6,2,2.5,2.5,1.2,0.9,2.0248366192285427,54.761904761904766,43,1.695749122775296,3.5534743120896772
0.6,2,2.5,3.0,1.0,0.7,1.431335223453245,48.837209302325576,44,1.1627959809200452,3.5453581376041488
0.6,2,2.5,3.0,1.0,0.8,1.3097296875381526,46.51162790697674,44,1.0400032143031843,3.713446342836302
0.6,2,2.5,3.0,1.0,0.9,0.9520636046121078,47.72727272727273,45,0.783423195071518,3.497334313260614
0.6,2,2.5,3.0,1.05,0.7,1.431335223453245,48.837209302325576,44,1.1627959809200452,3.5453581376041488
0.6,2,2.5,3.0,1.05,0.8,1.7643808718427856,48.837209302325576,44,1.3620929568123463,3.281337839656573
