symbol,timeframe,prob,persist,rsi_entry,rsi_exit,stop,tp,vol_thr,atr_max,oos_avg_ret_pct,oos_avg_win_rate_pct,oos_avg_trades,oos_avg_sharpe,oos_avg_max_dd_pct,oos_positive_folds,oos_min_trades_fold
BTC,15m,0.6,2,52,45,2.5,3.0,1.0,0.9,-1.7313480968481472,3.7037037037037037,5.333333333333333,-7.357361540858242,2.136020451317725,0,0
BTC,15m,0.6,2,52,45,2.5,3.0,1.0,0.95,-1.6747639634817588,3.7037037037037037,5.666666666666667,-6.460213606693398,2.1885557614853153,0,0
BTC,15m,0.6,2,52,45,2.5,3.0,1.03,0.9,-1.7313480968481472,3.7037037037037037,5.333333333333333,-7.357361540858242,2.136020451317725,0,0
BTC,15m,0.6,2,52,45,2.5,3.0,1.03,0.95,-1.6747639634817588,3.7037037037037037,5.666666666666667,-6.460213606693398,2.1885557614853153,0,0
BTC,15m,0.6,2,55,45,2.0,2.5,1.0,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.0,2.5,1.0,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.0,2.5,1.03,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.0,2.5,1.03,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.0,3.0,1.0,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.0,3.0,1.0,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.0,3.0,1.03,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.0,3.0,1.03,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.5,2.5,1.0,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.5,2.5,1.0,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.5,2.5,1.03,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.5,2.5,1.03,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.5,3.0,1.0,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.5,3.0,1.0,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,15m,0.6,2,55,45,2.5,3.0,1.03,0.9,-1.47032118385354,4.761904761904762,4.0,-6.685319042143604,1.8769787119461274,0,0
BTC,15m,0.6,2,55,45,2.5,3.0,1.03,0.95,-1.4135888170766275,4.761904761904762,4.333333333333333,-5.823611839809936,1.929651648825222,0,0
BTC,1h,0.5,1,52,45,2.0,2.5,1.0,0.9,-2.915225191561266,22.222222222222225,16.666666666666668,-2.851379250977718,5.994677627003738,0,4
BTC,1h,0.5,1,52,45,2.0,2.5,1.0,0.95,-2.915225191561266,22.222222222222225,16.666666666666668,-2.851379250977718,5.994677627003738,0,4
BTC,1h,0.5,1,52,45,2.0,2.5,1.03,0.9,-2.915225191561266,22.222222222222225,16.666666666666668,-2.851379250977718,5.994677627003738,0,4
BTC,1h,0.5,1,52,45,2.0,2.5,1.03,0.95,-2.915225191561266,22.222222222222225,16.666666666666668,-2.851379250977718,5.994677627003738,0,4
BTC,1h,0.5,1,52,45,2.0,3.0,1.0,0.9,-3.66276651023529,21.003134796238246,15.333333333333334,-3.322079108667374,6.060092368140176,0,4
BTC,1h,0.5,1,52,45,2.0,3.0,1.0,0.95,-3.66276651023529,21.003134796238246,15.333333333333334,-3.322079108667374,6.060092368140176,0,4
BTC,1h,0.5,1,52,45,2.0,3.0,1.03,0.9,-3.66276651023529,21.003134796238246,15.333333333333334,-3.322079108667374,6.060092368140176,0,4
BTC,1h,0.5,1,52,45,2.0,3.0,1.03,0.95,-3.66276651023529,21.003134796238246,15.333333333333334,-3.322079108667374,6.060092368140176,0,4
BTC,1h,0.5,1,52,45,2.5,2.5,1.0,0.9,-2.630790337002235,23.26490713587488,16.0,-2.660616738884773,5.84218421740017,1,4
BTC,1h,0.5,1,52,45,2.5,2.5,1.0,0.95,-2.630790337002235,23.26490713587488,16.0,-2.660616738884773,5.84218421740017,1,4
BTC,1h,0.5,1,52,45,2.5,2.5,1.03,0.9,-2.630790337002235,23.26490713587488,16.0,-2.660616738884773,5.84218421740017,1,4
BTC,1h,0.5,1,52,45,2.5,2.5,1.03,0.95,-2.630790337002235,23.26490713587488,16.0,-2.660616738884773,5.84218421740017,1,4
BTC,1h,0.5,1,52,45,2.5,3.0,1.0,0.9,-3.384716484896337,22.10998877665544,14.666666666666666,-3.1440045847581675,5.84218421740017,0,4
BTC,1h,0.5,1,52,45,2.5,3.0,1.0,0.95,-3.384716484896337,22.10998877665544,14.666666666666666,-3.1440045847581675,5.84218421740017,0,4
BTC,1h,0.5,1,52,45,2.5,3.0,1.03,0.9,-3.384716484896337,22.10998877665544,14.666666666666666,-3.1440045847581675,5.84218421740017,0,4
BTC,1h,0.5,1,52,45,2.5,3.0,1.03,0.95,-3.384716484896337,22.10998877665544,14.666666666666666,-3.1440045847581675,5.84218421740017,0,4
BTC,1h,0.5,1,55,45,2.0,2.5,1.0,0.9,-1.8273603811835255,24.648786717752234,14.0,-2.2251226256661822,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.0,2.5,1.0,0.95,-1.8273603811835255,24.648786717752234,14.0,-2.2251226256661822,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.0,2.5,1.03,0.9,-1.8273603811835255,24.648786717752234,14.0,-2.2251226256661822,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.0,2.5,1.03,0.95,-1.8273603811835255,24.648786717752234,14.0,-2.2251226256661822,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.0,3.0,1.0,0.9,-2.981525209307479,23.456790123456788,13.333333333333334,-2.9809543524117275,5.130117323925217,0,2
BTC,1h,0.5,1,55,45,2.0,3.0,1.0,0.95,-2.981525209307479,23.456790123456788,13.333333333333334,-2.9809543524117275,5.130117323925217,0,2
BTC,1h,0.5,1,55,45,2.0,3.0,1.03,0.9,-2.981525209307479,23.456790123456788,13.333333333333334,-2.9809543524117275,5.130117323925217,0,2
BTC,1h,0.5,1,55,45,2.0,3.0,1.03,0.95,-2.981525209307479,23.456790123456788,13.333333333333334,-2.9809543524117275,5.130117323925217,0,2
BTC,1h,0.5,1,55,45,2.5,2.5,1.0,0.9,-1.5377860692250407,25.925925925925924,13.333333333333334,-2.0308835545579025,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.5,2.5,1.0,0.95,-1.5377860692250407,25.925925925925924,13.333333333333334,-2.0308835545579025,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.5,2.5,1.03,0.9,-1.5377860692250407,25.925925925925924,13.333333333333334,-2.0308835545579025,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.5,2.5,1.03,0.95,-1.5377860692250407,25.925925925925924,13.333333333333334,-2.0308835545579025,5.100496739009567,1,2
BTC,1h,0.5,1,55,45,2.5,3.0,1.0,0.9,-2.7018087408357387,24.740740740740744,12.666666666666666,-2.8025019096561707,5.100496739009567,0,2
BTC,1h,0.5,1,55,45,2.5,3.0,1.0,0.95,-2.7018087408357387,24.740740740740744,12.666666666666666,-2.8025019096561707,5.100496739009567,0,2
BTC,1h,0.5,1,55,45,2.5,3.0,1.03,0.9,-2.7018087408357387,24.740740740740744,12.666666666666666,-2.8025019096561707,5.100496739009567,0,2
BTC,1h,0.5,1,55,45,2.5,3.0,1.03,0.95,-2.7018087408357387,24.740740740740744,12.666666666666666,-2.8025019096561707,5.100496739009567,0,2
BTC,1h,0.5,2,52,45,2.0,2.5,1.0,0.9,-2.6286879411503574,22.1850613154961,13.333333333333334,-3.162459572463513,4.847443747487801,1,2
BTC,1h,0.5,2,52,45,2.0,2.5,1.0,0.95,-2.7652437296049754,22.1850613154961,13.333333333333334,-3.2832766876783466,5.000362361881742,1,2
BTC,1h,0.5,2,52,45,2.0,2.5,1.03,0.9,-1.9266380639778111,23.583662714097496,12.666666666666666,-2.62550381998242,4.162214986524279,1,2
BTC,1h,0.5,2,52,45,2.0,2.5,1.03,0.95,-2.0631938524324287,23.583662714097496,12.666666666666666,-2.7463209351972533,4.3151336009182195,1,2
BTC,1h,0.5,2,52,45,2.0,3.0,1.0,0.9,-2.5726310946924533,20.55335968379447,12.666666666666666,-3.0956883003728515,4.825667750991317,1,2
BTC,1h,0.5,2,52,45,2.0,3.0,1.0,0.95,-2.444220169440374,20.55335968379447,12.666666666666666,-2.991141339849006,4.978586365385259,1,2
BTC,1h,0.5,2,52,45,2.0,3.0,1.03,0.9,-1.8693080185380777,21.900161030595815,12.0,-2.5563668821059586,4.139944399655349,1,2
BTC,1h,0.5,2,52,45,2.0,3.0,1.03,0.95,-1.740897093285998,21.900161030595815,12.0,-2.4518199215821137,4.292863014049289,1,2
BTC,1h,0.5,2,52,45,2.5,2.5,1.0,0.9,-2.7374839637276867,22.1850613154961,13.333333333333334,-3.4194789250536126,4.956239770065129,1,2
BTC,1h,0.5,2,52,45,2.5,2.5,1.0,0.95,-2.874039752182304,22.1850613154961,13.333333333333334,-3.5402960402684465,5.109158384459071,1,2
BTC,1h,0.5,2,52,45,2.5,2.5,1.03,0.9,-2.03543408655514,23.583662714097496,12.666666666666666,-2.88252317257252,4.271011009101607,1,2
BTC,1h,0.5,2,52,45,2.5,2.5,1.03,0.95,-2.1719898750097575,23.583662714097496,12.666666666666666,-3.0033402877873527,4.423929623495549,1,2
BTC,1h,0.5,2,52,45,2.5,3.0,1.0,0.9,-2.681427117269782,20.55335968379447,12.666666666666666,-3.352707652962952,4.934463773568646,1,2
BTC,1h,0.5,2,52,45,2.5,3.0,1.0,0.95,-2.5530161920177026,20.55335968379447,12.666666666666666,-3.248160692439106,5.087382387962587,1,2
BTC,1h,0.5,2,52,45,2.5,3.0,1.03,0.9,-1.9781040411154063,21.900161030595815,12.0,-2.813386234696059,4.248740422232678,1,2
BTC,1h,0.5,2,52,45,2.5,3.0,1.03,0.95,-1.849693115863327,21.900161030595815,12.0,-2.708839274172213,4.401659036626619,1,2
BTC,1h,0.5,2,55,45,2.0,2.5,1.0,0.9,-1.9635485721209802,26.634768740031898,11.333333333333334,-2.6179190892041357,4.188448560348364,1,2
BTC,1h,0.5,2,55,45,2.0,2.5,1.0,0.95,-1.7970540393988153,26.634768740031898,11.333333333333334,-2.483908502713392,4.376451471606698,1,2
BTC,1h,0.5,2,55,45,2.0,2.5,1.03,0.9,-1.2514277429625371,28.65497076023392,10.666666666666666,-2.0327184929642796,3.493390147425046,1,2
BTC,1h,0.5,2,55,45,2.0,2.5,1.03,0.95,-1.0849332102403724,28.65497076023392,10.666666666666666,-1.898707906473535,3.68139305868338,1,2
BTC,1h,0.5,2,55,45,2.0,3.0,1.0,0.9,-1.6388772165344696,24.951267056530213,10.666666666666666,-2.319721182621789,4.166360185739885,1,2
BTC,1h,0.5,2,55,45,2.0,3.0,1.0,0.95,-1.471061251065812,24.951267056530213,10.666666666666666,-2.1956552476680886,4.3543630969982186,1,2
BTC,1h,0.5,2,55,45,2.0,3.0,1.03,0.9,-0.9254649242704619,27.06766917293233,10.0,-1.7322244672346365,3.4708000875124565,1,2
BTC,1h,0.5,2,55,45,2.0,3.0,1.03,0.95,-0.7576489588018043,27.06766917293233,10.0,-1.608158532280936,3.65880299877079,1,2
BTC,1h,0.5,2,55,45,2.5,2.5,1.0,0.9,-2.072344594698309,26.634768740031898,11.333333333333334,-2.8749384417942356,4.297244582925694,1,2
BTC,1h,0.5,2,55,45,2.5,2.5,1.0,0.95,-1.9058500619761443,26.634768740031898,11.333333333333334,-2.7409278553034917,4.485247494184027,1,2
BTC,1h,0.5,2,55,45,2.5,2.5,1.03,0.9,-1.360223765539866,28.65497076023392,10.666666666666666,-2.2897378455543795,3.602186170002375,1,2
BTC,1h,0.5,2,55,45,2.5,2.5,1.03,0.95,-1.1937292328177012,28.65497076023392,10.666666666666666,-2.155727259063635,3.7901890812607086,1,2
BTC,1h,0.5,2,55,45,2.5,3.0,1.0,0.9,-1.7476732391117984,24.951267056530213,10.666666666666666,-2.5767405352118895,4.275156208317214,1,2
BTC,1h,0.5,2,55,45,2.5,3.0,1.0,0.95,-1.5798572736431407,24.951267056530213,10.666666666666666,-2.4526746002581885,4.463159119575548,1,2
BTC,1h,0.5,2,55,45,2.5,3.0,1.03,0.9,-1.0342609468477908,27.06766917293233,10.0,-1.9892438198247369,3.5795961100897853,1,2
BTC,1h,0.5,2,55,45,2.5,3.0,1.03,0.95,-0.8664449813791331,27.06766917293233,10.0,-1.865177884871036,3.767599021348119,1,2
BTC,1h,0.55,1,52,45,2.0,2.5,1.0,0.9,-2.555237479619958,22.18963831867058,16.0,-2.606683624187482,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.0,2.5,1.0,0.95,-2.555237479619958,22.18963831867058,16.0,-2.606683624187482,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.0,2.5,1.03,0.9,-2.555237479619958,22.18963831867058,16.0,-2.606683624187482,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.0,2.5,1.03,0.95,-2.555237479619958,22.18963831867058,16.0,-2.606683624187482,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.0,3.0,1.0,0.9,-4.011342491978402,21.003134796238246,15.333333333333334,-3.5533945325496403,6.396482064755127,0,4
BTC,1h,0.55,1,52,45,2.0,3.0,1.0,0.95,-4.011342491978402,21.003134796238246,15.333333333333334,-3.5533945325496403,6.396482064755127,0,4
BTC,1h,0.55,1,52,45,2.0,3.0,1.03,0.9,-4.011342491978402,21.003134796238246,15.333333333333334,-3.5533945325496403,6.396482064755127,0,4
BTC,1h,0.55,1,52,45,2.0,3.0,1.03,0.95,-4.011342491978402,21.003134796238246,15.333333333333334,-3.5533945325496403,6.396482064755127,0,4
BTC,1h,0.55,1,52,45,2.5,2.5,1.0,0.9,-2.2677279320577988,23.301985370950888,15.333333333333334,-2.412712857273654,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.5,2.5,1.0,0.95,-2.2677279320577988,23.301985370950888,15.333333333333334,-2.412712857273654,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.5,2.5,1.03,0.9,-2.2677279320577988,23.301985370950888,15.333333333333334,-2.412712857273654,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.5,2.5,1.03,0.95,-2.2677279320577988,23.301985370950888,15.333333333333334,-2.412712857273654,5.891349490282124,1,4
BTC,1h,0.55,1,52,45,2.5,3.0,1.0,0.9,-3.736269690851716,22.10998877665544,14.666666666666666,-3.3736029119391553,6.131025863053245,0,4
BTC,1h,0.55,1,52,45,2.5,3.0,1.0,0.95,-3.736269690851716,22.10998877665544,14.666666666666666,-3.3736029119391553,6.131025863053245,0,4
BTC,1h,0.55,1,52,45,2.5,3.0,1.03,0.9,-3.736269690851716,22.10998877665544,14.666666666666666,-3.3736029119391553,6.131025863053245,0,4
BTC,1h,0.55,1,52,45,2.5,3.0,1.03,0.95,-3.736269690851716,22.10998877665544,14.666666666666666,-3.3736029119391553,6.131025863053245,0,4
BTC,1h,0.55,1,55,45,2.0,2.5,1.0,0.9,-1.460868046196954,24.691358024691358,13.333333333333334,-1.9676227420472001,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.0,2.5,1.0,0.95,-1.460868046196954,24.691358024691358,13.333333333333334,-1.9676227420472001,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.0,2.5,1.03,0.9,-1.460868046196954,24.691358024691358,13.333333333333334,-1.9676227420472001,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.0,2.5,1.03,0.95,-1.460868046196954,24.691358024691358,13.333333333333334,-1.9676227420472001,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.0,3.0,1.0,0.9,-3.332190318898346,23.456790123456788,13.333333333333334,-3.211870132432549,5.468523112066015,0,2
BTC,1h,0.55,1,55,45,2.0,3.0,1.0,0.95,-3.332190318898346,23.456790123456788,13.333333333333334,-3.211870132432549,5.468523112066015,0,2
BTC,1h,0.55,1,55,45,2.0,3.0,1.03,0.9,-3.332190318898346,23.456790123456788,13.333333333333334,-3.211870132432549,5.468523112066015,0,2
BTC,1h,0.55,1,55,45,2.0,3.0,1.03,0.95,-3.332190318898346,23.456790123456788,13.333333333333334,-3.211870132432549,5.468523112066015,0,2
BTC,1h,0.55,1,55,45,2.5,2.5,1.0,0.9,-1.1681634845640998,26.074074074074076,12.666666666666666,-1.7699316145255874,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.5,2.5,1.0,0.95,-1.1681634845640998,26.074074074074076,12.666666666666666,-1.7699316145255874,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.5,2.5,1.03,0.9,-1.1681634845640998,26.074074074074076,12.666666666666666,-1.7699316145255874,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.5,2.5,1.03,0.95,-1.1681634845640998,26.074074074074076,12.666666666666666,-1.7699316145255874,5.149662011891521,1,2
BTC,1h,0.55,1,55,45,2.5,3.0,1.0,0.9,-3.0554689181001464,24.740740740740744,12.666666666666666,-3.0317050612931715,5.201475946062547,0,2
BTC,1h,0.55,1,55,45,2.5,3.0,1.0,0.95,-3.0554689181001464,24.740740740740744,12.666666666666666,-3.0317050612931715,5.201475946062547,0,2
BTC,1h,0.55,1,55,45,2.5,3.0,1.03,0.9,-3.0554689181001464,24.740740740740744,12.666666666666666,-3.0317050612931715,5.201475946062547,0,2
BTC,1h,0.55,1,55,45,2.5,3.0,1.03,0.95,-3.0554689181001464,24.740740740740744,12.666666666666666,-3.0317050612931715,5.201475946062547,0,2
BTC,1h,0.55,2,52,45,2.0,2.5,1.0,0.9,-3.230578601201202,17.316017316017316,12.0,-3.866597246185869,5.11937074836631,0,2
BTC,1h,0.55,2,52,45,2.0,2.5,1.0,0.95,-3.365831561739167,17.316017316017316,12.0,-3.980971780518598,5.274852025789393,0,2
BTC,1h,0.55,2,52,45,2.0,2.5,1.03,0.9,-2.534935454641707,17.989417989417987,11.333333333333334,-3.340289627702575,4.434141987402792,0,2
BTC,1h,0.55,2,52,45,2.0,2.5,1.03,0.95,-2.670188415179671,17.989417989417987,11.333333333333334,-3.454664162035304,4.589623264825875,0,2
BTC,1h,0.55,2,52,45,2.0,3.0,1.0,0.9,-2.943932167843396,17.316017316017316,12.0,-3.6200341867527546,4.962217634890135,1,2
BTC,1h,0.55,2,52,45,2.0,3.0,1.0,0.95,-2.815648294785755,17.316017316017316,12.0,-3.517804608967097,5.001896248331605,1,2
BTC,1h,0.55,2,52,45,2.0,3.0,1.03,0.9,-2.2482890212839,17.989417989417987,11.333333333333334,-3.0937265682694615,4.276988873926617,1,2
BTC,1h,0.55,2,52,45,2.0,3.0,1.03,0.95,-2.1200051482262596,17.989417989417987,11.333333333333334,-2.9914969904838036,4.316667487368087,1,2
BTC,1h,0.55,2,52,45,2.5,2.5,1.0,0.9,-3.339374623778531,17.316017316017316,12.0,-4.1236165987759685,5.2281667709436395,0,2
BTC,1h,0.55,2,52,45,2.5,2.5,1.0,0.95,-3.474627584316496,17.316017316017316,12.0,-4.2379911331086975,5.383648048366722,0,2
BTC,1h,0.55,2,52,45,2.5,2.5,1.03,0.9,-2.6437314772190352,17.989417989417987,11.333333333333334,-3.597308980292675,4.54293800998012,0,2
BTC,1h,0.55,2,52,45,2.5,2.5,1.03,0.95,-2.778984437757,17.989417989417987,11.333333333333334,-3.7116835146254044,4.698419287403204,0,2
BTC,1h,0.55,2,52,45,2.5,3.0,1.0,0.9,-3.0527281904207246,17.316017316017316,12.0,-3.8770535393428545,5.071013657467464,1,2
BTC,1h,0.55,2,52,45,2.5,3.0,1.0,0.95,-2.924444317363084,17.316017316017316,12.0,-3.7748239615571975,5.110692270908935,1,2
BTC,1h,0.55,2,52,45,2.5,3.0,1.03,0.9,-2.357085043861229,17.989417989417987,11.333333333333334,-3.3507459208595614,4.385784896503945,1,2
BTC,1h,0.55,2,52,45,2.5,3.0,1.03,0.95,-2.2288011708035884,17.989417989417987,11.333333333333334,-3.2485163430739035,4.425463509945415,1,2
BTC,1h,0.55,2,55,45,2.0,2.5,1.0,0.9,-2.5716011187315,21.350762527233115,10.0,-3.343631077621041,4.220751272424957,1,2
BTC,1h,0.55,2,55,45,2.0,2.5,1.0,0.95,-2.4066950483341585,21.350762527233115,10.0,-3.2027455453918097,4.376451471606705,1,2
BTC,1h,0.55,2,55,45,2.0,2.5,1.03,0.9,-1.8659789251610714,22.408963585434176,9.333333333333334,-2.766457146143367,3.525692859501632,1,2
BTC,1h,0.55,2,55,45,2.0,2.5,1.03,0.95,-1.70107285476373,22.408963585434176,9.333333333333334,-2.625571613914136,3.68139305868338,1,2
BTC,1h,0.55,2,55,45,2.0,3.0,1.0,0.9,-2.0155132154483577,21.350762527233115,10.0,-2.8679994880596382,4.220751272424957,1,2
BTC,1h,0.55,2,55,45,2.0,3.0,1.0,0.95,-1.8478632902651022,21.350762527233115,10.0,-2.746037505522948,4.3764514716067096,1,2
BTC,1h,0.55,2,55,45,2.0,3.0,1.03,0.9,-1.3098910218779292,22.408963585434176,9.333333333333334,-2.2908255565819644,3.525692859501632,1,2
BTC,1h,0.55,2,55,45,2.0,3.0,1.03,0.95,-1.1422410966946739,22.408963585434176,9.333333333333334,-2.168863574045274,3.6813930586833834,1,2
BTC,1h,0.55,2,55,45,2.5,2.5,1.0,0.9,-2.680397141308829,21.350762527233115,10.0,-3.600650430211141,4.329547295002286,1,2
BTC,1h,0.55,2,55,45,2.5,2.5,1.0,0.95,-2.5154910709114873,21.350762527233115,10.0,-3.4597648979819096,4.485247494184034,1,2
BTC,1h,0.55,2,55,45,2.5,2.5,1.03,0.9,-1.9747749477384005,22.408963585434176,9.333333333333334,-3.023476498733467,3.6344888820789607,1,2
BTC,1h,0.55,2,55,45,2.5,2.5,1.03,0.95,-1.809868877341059,22.408963585434176,9.333333333333334,-2.8825909665042357,3.7901890812607086,1,2
BTC,1h,0.55,2,55,45,2.5,3.0,1.0,0.9,-2.1243092380256865,21.350762527233115,10.0,-3.1250188406497386,4.329547295002286,1,2
BTC,1h,0.55,2,55,45,2.5,3.0,1.0,0.95,-1.9566593128424312,21.350762527233115,10.0,-3.003056858113048,4.485247494184038,1,2
BTC,1h,0.55,2,55,45,2.5,3.0,1.03,0.9,-1.4186870444552582,22.408963585434176,9.333333333333334,-2.5478449091720647,3.6344888820789607,1,2
BTC,1h,0.55,2,55,45,2.5,3.0,1.03,0.95,-1.2510371192720027,22.408963585434176,9.333333333333334,-2.425882926635374,3.790189081260712,1,2
BTC,1h,0.6,1,52,45,2.0,2.5,1.0,0.9,-2.4708191673663116,24.45141065830721,15.333333333333334,-2.544680286816955,5.622639243255353,1,4
BTC,1h,0.6,1,52,45,2.0,2.5,1.0,0.95,-2.4708191673663116,24.45141065830721,15.333333333333334,-2.544680286816955,5.622639243255353,1,4
BTC,1h,0.6,1,52,45,2.0,2.5,1.03,0.9,-2.4708191673663116,24.45141065830721,15.333333333333334,-2.544680286816955,5.622639243255353,1,4
BTC,1h,0.6,1,52,45,2.0,2.5,1.03,0.95,-2.4708191673663116,24.45141065830721,15.333333333333334,-2.544680286816955,5.622639243255353,1,4
BTC,1h,0.6,1,52,45,2.0,3.0,1.0,0.9,-3.4049934128547696,22.10998877665544,14.666666666666666,-3.1608095054337397,5.817580536664761,0,4
BTC,1h,0.6,1,52,45,2.0,3.0,1.0,0.95,-3.4049934128547696,22.10998877665544,14.666666666666666,-3.1608095054337397,5.817580536664761,0,4
BTC,1h,0.6,1,52,45,2.0,3.0,1.03,0.9,-3.4049934128547696,22.10998877665544,14.666666666666666,-3.1608095054337397,5.817580536664761,0,4
BTC,1h,0.6,1,52,45,2.0,3.0,1.03,0.95,-3.4049934128547696,22.10998877665544,14.666666666666666,-3.1608095054337397,5.817580536664761,0,4
BTC,1h,0.6,1,52,45,2.5,2.5,1.0,0.9,-2.1825885940985152,25.813692480359148,14.666666666666666,-2.347065948551839,5.578432171434493,1,4
BTC,1h,0.6,1,52,45,2.5,2.5,1.0,0.95,-2.1825885940985152,25.813692480359148,14.666666666666666,-2.347065948551839,5.578432171434493,1,4
BTC,1h,0.6,1,52,45,2.5,2.5,1.03,0.9,-2.1825885940985152,25.813692480359148,14.666666666666666,-2.347065948551839,5.578432171434493,1,4
BTC,1h,0.6,1,52,45,2.5,2.5,1.03,0.95,-2.1825885940985152,25.813692480359148,14.666666666666666,-2.347065948551839,5.578432171434493,1,4
BTC,1h,0.6,1,52,45,2.5,3.0,1.0,0.9,-3.124741720312652,23.393939393939394,14.0,-2.9811283344827015,5.578432171434493,0,4
BTC,1h,0.6,1,52,45,2.5,3.0,1.0,0.95,-3.124741720312652,23.393939393939394,14.0,-2.9811283344827015,5.578432171434493,0,4
BTC,1h,0.6,1,52,45,2.5,3.0,1.03,0.9,-3.124741720312652,23.393939393939394,14.0,-2.9811283344827015,5.578432171434493,0,4
BTC,1h,0.6,1,52,45,2.5,3.0,1.03,0.95,-3.124741720312652,23.393939393939394,14.0,-2.9811283344827015,5.578432171434493,0,4
BTC,1h,0.6,1,55,45,2.0,2.5,1.0,0.9,-1.3749243782683311,27.40740740740741,12.666666666666666,-1.8957387251209739,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.0,2.5,1.0,0.95,-1.3749243782683311,27.40740740740741,12.666666666666666,-1.8957387251209739,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.0,2.5,1.03,0.9,-1.3749243782683311,27.40740740740741,12.666666666666666,-1.8957387251209739,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.0,2.5,1.03,0.95,-1.3749243782683311,27.40740740740741,12.666666666666666,-1.8957387251209739,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.0,3.0,1.0,0.9,-2.722207194937924,24.740740740740744,12.666666666666666,-2.818022831459198,4.886152041130476,0,2
BTC,1h,0.6,1,55,45,2.0,3.0,1.0,0.95,-2.722207194937924,24.740740740740744,12.666666666666666,-2.818022831459198,4.886152041130476,0,2
BTC,1h,0.6,1,55,45,2.0,3.0,1.03,0.9,-2.722207194937924,24.740740740740744,12.666666666666666,-2.818022831459198,4.886152041130476,0,2
BTC,1h,0.6,1,55,45,2.0,3.0,1.03,0.95,-2.722207194937924,24.740740740740744,12.666666666666666,-2.818022831459198,4.886152041130476,0,2
BTC,1h,0.6,1,55,45,2.5,2.5,1.0,0.9,-1.0814857627062062,29.146537842190014,12.0,-1.694171060986653,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.5,2.5,1.0,0.95,-1.0814857627062062,29.146537842190014,12.0,-1.694171060986653,4.836744693043889,1,2
BTC,1h,0.6,1,55,45,2.5,2.5,1.03,0.9,-1.0814857627062062,29.146537842190014,12.0,-1.694171060986653,4.836744693043889,1,2
